DATABASE_ID,GENERIC_NAME,SMILES,CID
LMWDB002981,Nigerasterol B,[H]\C(=C(\[H])[C@@]([H])(C)[C@@]1([H])C[C@@]([H])(O)C2=C3C=C[C@@]45C[C@@]([H])(O)CC[C@]4(C)[C@]3(CC[C@]12C)OO5)C([H])(C)C(C)C,71764652
LMWDB002982,Globosuxanthone D,OC(=O)C1=CC=CC2=C1C(=O)C1=C(O)C=CC=C1O2,71768061
LMWDB002983,Globosuxanthone B,[H][C@@]1(CC2=C(C(=O)C3=C(O)C=CC=C3O2)[C@](O)(C(=O)OC)[C@]1([H])O)OC,71768066
LMWDB002984,Teraspiridole A,[H][C@@]1(C)N[C@@]2([H])N(C1=O)C1=CC=CC=C1[C@@]21C[C@]2([H])[C@](C)(CC[C@]3([H])[C@@]4(C)C=CC(=O)OC(C)(C)[C@]4([H])C[C@]([H])(OC(C)=O)[C@@]23C)O1,72164535
LMWDB002985,Teraspiridole D,[H][C@]12NC3(CC3)C(=O)N1C1=CC=CC=C1[C@@]21C[C@]2([H])[C@](C)(CC[C@]3([H])[C@@]4(C)CCC(=O)OC(C)(C)[C@]4([H])C[C@]([H])(OC(C)=O)[C@@]23C)O1,72164661
LMWDB002986,SCHEMBL21426815,CC1=CC2C(CC1)C(OC3=C2C(=C(C(=C3)C)C(=O)O)O)(C)C,72300843
LMWDB002987,SCHEMBL23765126,CCCCC1=CC2=C(C3C=C(CCC3C(O2)(C)C)C)C(=C1C(=O)O)O,72300844
LMWDB002988,SCHEMBL18909013,CCCCCC1=CC2=C(C3CC(=CCC3C(O2)(C)C)C)C(=C1C(=O)O)O,72300845
LMWDB002989,2-(2-hydroxypropanamido) benzoic acid,CC(O)C(O)=NC1=CC=CC=C1C(O)=O,72522970
LMWDB002990,CHEMBL4787893,CC(=CCC1=C(C=C(C(=C1O)C(=O)O)C=CC2=CC=C(C=C2)O)OC)C,72549704
LMWDB002991,CHEMBL2431358,CC1(CC(=O)C2=C(C=C(C=C2O1)CC(=O)C3=CC=C(C=C3)OC)O)C,72702449
LMWDB002992,"7-(3,7-dimethylocta-2,6-dienyl)-6,8-dihydroxy-3-[2-(4-hydroxyphenyl)ethyl]isochromen-1-one",CC(=CCCC(=CCC1=C(C=C2C=C(OC(=O)C2=C1O)CCC3=CC=C(C=C3)O)O)C)C,72737887
LMWDB002993,"7-(3,7-dimethylocta-2,6-dienyl)-6,8-dihydroxy-3-[2-(4-hydroxyphenyl)ethenyl]isochromen-1-one",CC(=CCCC(=CCC1=C(C=C2C=C(OC(=O)C2=C1O)C=CC3=CC=C(C=C3)O)O)C)C,72737888
LMWDB002994,Apicidin F,[H][C@]12CCCCN1C(=O)[C@]([H])(CC1=CC=CC=C1)N=C(O)[C@]([H])(CC1=CN(OC)C3=CC=CC=C13)N=C(O)[C@]([H])(CCCCCC(O)=O)N=C2O,72945291
LMWDB002995,SCHEMBL15994933,CC1=CC2C(CC1)C(OC3=CC(=CC(=C23)O)CCCCCBr)(C)C,72994216
LMWDB002996,TEA04060,CC1=CC(=C(C(=C1C(=O)O)O)CC=C(C)CCC=C(C)CCC=C(C)C)OC,72996843
LMWDB002997,"6,8-dihydroxy-3-methyl-7-(3-methylbut-2-enyl)-3,4-dihydroisochromen-1-one",CC1CC2=CC(=C(C(=C2C(=O)O1)O)CC=C(C)C)O,73035479
LMWDB002998,SCHEMBL23804976,CC1=CC2C(CC1)C(OC3=C2C(=C(C(=C3)CCC4=CC=CC=C4)C(=O)O)O)(C)C,73118564
LMWDB002999,"3-hydroxy-5,9,13-trimethyl-13-(4-methylpent-3-enyl)-8-oxatetracyclo[7.4.1.02,7.012,14]tetradeca-2(7),3,5-triene-4-carboxylic acid",CC1=CC2=C(C3C4C(C3(C)CCC=C(C)C)CCC4(O2)C)C(=C1C(=O)O)O,73200932
LMWDB003000,"Alternariol 2,4-dimethyl ether",CC1=CC(=CC2=C1C3=C(C(=CC(=C3)OC)OC)C(=O)O2)O,73212177
LMWDB003001,"3-(2,4-dihydroxyphenyl)-1-[5-hydroxy-7-methoxy-2,2-dimethyl-3-(3-methylbut-2-enyl)-3,4-dihydrochromen-6-yl]prop-2-en-1-one",CC(=CCC1CC2=C(C(=C(C=C2OC1(C)C)OC)C(=O)C=CC3=C(C=C(C=C3)O)O)O)C,73236930
LMWDB003002,"(3R)-3-ethyl-6,8-dihydroxy-7-methyl-3,4-dihydroisochromen-1-one",CCC1CC2=CC(=C(C(=C2C(=O)O1)O)C)O,73334753
LMWDB003003,"(S)-2-(2-oxo-1,2-dihydroquinoline-4-carboxamido)succinic acid",[H][C@@](CC(O)=O)(N=C(O)C1=CC(O)=NC2=CC=CC=C12)C(O)=O,73350744
LMWDB003004,4'-epi-N-2-hydroxyethyl-azachaetoviridin A,[H]\C(=C(\[H])[C@@]([H])(C)CC)C1=CC2=C(Cl)C(=O)[C@@]3(C)OC(=O)C(C(=O)[C@]([H])(C)[C@@]([H])(C)O)=C3C2=CN1CCO,73353406
LMWDB003005,CHEMBL3797562,CC1CC2=CC(=C(C(=C2C(=O)O1)O)C)O,73387502
LMWDB003006,"2-(1-hydroxy-6,6-dimethyl-9-oxo-7,8,10,10a-tetrahydro-6aH-benzo[c]chromen-3-yl)acetic acid",CC1(C2CCC(=O)CC2C3=C(C=C(C=C3O1)CC(=O)O)O)C,73387591
LMWDB003007,6-[(1S)-2-(tert-butylamino)-1-hydroxyethyl]-2-(hydroxymethyl)pyridin-3-ol;6-[(1R)-2-(tert-butylamino)-1-hydroxyethyl]-2-(hydroxymethyl)pyridin-3-ol,CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O.CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O,73416654
LMWDB003008,"(5S)-5-[[4-[2-[methyl(pyridin-2-yl)amino]ethoxy]phenyl]methyl]-1,3-thiazolidine-2,4-dione;(5R)-5-[[4-[2-[methyl(pyridin-2-yl)amino]ethoxy]phenyl]methyl]-1,3-thiazolidine-2,4-dione",CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3.CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,73416662
LMWDB003009,"5-O-[2-[benzyl(methyl)amino]ethyl] 3-O-methyl (4S)-2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate;5-O-[2-[benzyl(methyl)amino]ethyl] 3-O-methyl (4R)-2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC.CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,73416670
LMWDB003010,"1-[4-[4-[[(2S,4R)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone;1-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone",CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl.CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,73416678
LMWDB003011,1-[(1R)-1-(1-benzothiophen-2-yl)ethyl]-1-hydroxyurea;1-[(1S)-1-(1-benzothiophen-2-yl)ethyl]-1-hydroxyurea,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O.CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,73416699
LMWDB003012,"(5S)-5-ethyl-3-methyl-5-phenylimidazolidine-2,4-dione;(5R)-5-ethyl-3-methyl-5-phenylimidazolidine-2,4-dione",CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2.CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2,73416729
LMWDB003013,"3-O-(2-methoxyethyl) 5-O-propan-2-yl (4S)-2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate;3-O-(2-methoxyethyl) 5-O-propan-2-yl (4R)-2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC.CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,73416733
LMWDB003014,"7-Chloro-1,3-dihydro-3-hydroxy-1-methyl-5-phenyl-2H-1,4-benzodiazepin- 2-one",CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3.CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,73416735
LMWDB003015,"3-O-methyl 5-O-propan-2-yl (4S)-4-(2,1,3-benzoxadiazol-4-yl)-2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate;3-O-methyl 5-O-propan-2-yl (4R)-4-(2,1,3-benzoxadiazol-4-yl)-2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate",CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC.CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,73416740
LMWDB003016,"[(1R,5S)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl] (2S)-3-hydroxy-2-phenylpropanoate;[(1R,5S)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl] (2R)-3-hydroxy-2-phenylpropanoate",CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,73416803
LMWDB003017,"(4R)-4-N-(6-methoxyquinolin-8-yl)pentane-1,4-diamine;(4S)-4-N-(6-methoxyquinolin-8-yl)pentane-1,4-diamine",CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2.CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2,73416806
LMWDB003018,"(2R)-N-(2,6-dimethylphenyl)-1-methylpiperidine-2-carboxamide;(2S)-N-(2,6-dimethylphenyl)-1-methylpiperidine-2-carboxamide",CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C.CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C,73416819
LMWDB003019,(2S)-N-ethyl-3-hydroxy-2-phenyl-N-(pyridin-4-ylmethyl)propanamide;(2R)-N-ethyl-3-hydroxy-2-phenyl-N-(pyridin-4-ylmethyl)propanamide,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2.CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,73416840
LMWDB003020,"1-[(2R)-2-[(4-chlorophenyl)methylsulfanyl]-2-(2,4-dichlorophenyl)ethyl]imidazole;1-[(2S)-2-[(4-chlorophenyl)methylsulfanyl]-2-(2,4-dichlorophenyl)ethyl]imidazole",C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,73416842
LMWDB003021,(1R)-1-(1-adamantyl)ethanamine;(1S)-1-(1-adamantyl)ethanamine,CC(C12CC3CC(C1)CC(C3)C2)N.CC(C12CC3CC(C1)CC(C3)C2)N,73416869
LMWDB003022,methyl 3-[4-[(2S)-2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]propanoate;methyl 3-[4-[(2R)-2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]propanoate,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O.CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O,73416872
LMWDB003023,(2R)-1-(2-methyl-5-nitroimidazol-1-yl)propan-2-ol;(2S)-1-(2-methyl-5-nitroimidazol-1-yl)propan-2-ol,CC1=NC=C(N1CC(C)O)[N+](=O)[O-].CC1=NC=C(N1CC(C)O)[N+](=O)[O-],73416873
LMWDB003024,"(3R)-3-(4-chlorophenyl)-N,N-dimethyl-3-pyridin-2-ylpropan-1-amine;(3S)-3-(4-chlorophenyl)-N,N-dimethyl-3-pyridin-2-ylpropan-1-amine",CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,73416874
LMWDB003025,"(S)-[2,8-bis(trifluoromethyl)quinolin-4-yl]-[(2R)-piperidin-2-yl]methanol;(R)-[2,8-bis(trifluoromethyl)quinolin-4-yl]-[(2S)-piperidin-2-yl]methanol",C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,73416875
LMWDB003026,"(2S)-2,5-diamino-2-(difluoromethyl)pentanoic acid;(2R)-2,5-diamino-2-(difluoromethyl)pentanoic acid",C(CC(C(F)F)(C(=O)O)N)CN.C(CC(C(F)F)(C(=O)O)N)CN,73416876
LMWDB003027,"(3R)-7-chloro-5-(2-chlorophenyl)-3-hydroxy-1,3-dihydro-1,4-benzodiazepin-2-one;(3S)-7-chloro-5-(2-chlorophenyl)-3-hydroxy-1,3-dihydro-1,4-benzodiazepin-2-one",C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl.C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,73416887
LMWDB003028,2-chloro-5-[(1R)-1-hydroxy-3-oxo-2H-isoindol-1-yl]benzenesulfonamide;2-chloro-5-[(1S)-1-hydroxy-3-oxo-2H-isoindol-1-yl]benzenesulfonamide,C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O.C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,73416934
LMWDB003029,"(3S)-7-chloro-2-oxo-5-phenyl-1,3-dihydro-1,4-benzodiazepine-3-carboxylic acid;(3R)-7-chloro-2-oxo-5-phenyl-1,3-dihydro-1,4-benzodiazepine-3-carboxylic acid",C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)O.C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)O,73417063
LMWDB003030,"1-[(2R)-2-[(7-chloro-1-benzothiophen-3-yl)methoxy]-2-(2,4-dichlorophenyl)ethyl]imidazole;1-[(2S)-2-[(7-chloro-1-benzothiophen-3-yl)methoxy]-2-(2,4-dichlorophenyl)ethyl]imidazole",C1=CC2=C(C(=C1)Cl)SC=C2COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl.C1=CC2=C(C(=C1)Cl)SC=C2COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl,73417068
LMWDB003031,"5-[(1R)-1-hydroxy-2-(propan-2-ylamino)ethyl]benzene-1,3-diol;5-[(1S)-1-hydroxy-2-(propan-2-ylamino)ethyl]benzene-1,3-diol",CC(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)NCC(C1=CC(=CC(=C1)O)O)O,73417071
LMWDB003032,"(2R)-2-(3,4-dimethoxyphenyl)-5-[2-(3,4-dimethoxyphenyl)ethyl-methylamino]-2-propan-2-ylpentanenitrile;(2S)-2-(3,4-dimethoxyphenyl)-5-[2-(3,4-dimethoxyphenyl)ethyl-methylamino]-2-propan-2-ylpentanenitrile",CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC.CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,73417076
LMWDB003033,"1-[(2R)-2-(2,4-dichlorophenyl)-2-[(2,4-dichlorophenyl)methoxy]ethyl]imidazole;1-[(2S)-2-(2,4-dichlorophenyl)-2-[(2,4-dichlorophenyl)methoxy]ethyl]imidazole",C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl.C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,73417079
LMWDB003034,2-[[(2R)-2-sulfanylpropanoyl]amino]acetic acid;2-[[(2S)-2-sulfanylpropanoyl]amino]acetic acid,CC(C(=O)NCC(=O)O)S.CC(C(=O)NCC(=O)O)S,73417097
LMWDB003035,(2R)-1-(1H-indol-4-yloxy)-3-(propan-2-ylamino)propan-2-ol;(2S)-1-(1H-indol-4-yloxy)-3-(propan-2-ylamino)propan-2-ol,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O.CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,73417103
LMWDB003036,"[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl]-[(3S)-2,3-dihydro-1,4-benzodioxin-3-yl]methanone;[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl]-[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]methanone",COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC.COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,73417108
LMWDB003037,CHEMBL3989843,C1C(C1N)C2=CC=CC=C2.C1C(C1N)C2=CC=CC=C2,73417116
LMWDB003038,"(2S)-N-[3-[(4-amino-6,7-dimethoxyquinazolin-2-yl)-methylamino]propyl]oxolane-2-carboxamide;(2R)-N-[3-[(4-amino-6,7-dimethoxyquinazolin-2-yl)-methylamino]propyl]oxolane-2-carboxamide",CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC.CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,73417133
LMWDB003039,(2R)-N-[4-cyano-3-(trifluoromethyl)phenyl]-3-(4-fluorophenyl)sulfonyl-2-hydroxy-2-methylpropanamide;(2S)-N-[4-cyano-3-(trifluoromethyl)phenyl]-3-(4-fluorophenyl)sulfonyl-2-hydroxy-2-methylpropanamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O.CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,73417150
LMWDB003040,2-(hydroxymethyl)-4-[(1R)-1-hydroxy-2-[6-(4-phenylbutoxy)hexylamino]ethyl]phenol;2-(hydroxymethyl)-4-[(1S)-1-hydroxy-2-[6-(4-phenylbutoxy)hexylamino]ethyl]phenol,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O.C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,73417166
LMWDB003041,"7-[(3S,4Z)-3-(aminomethyl)-4-methoxyiminopyrrolidin-1-yl]-1-cyclopropyl-6-fluoro-4-oxo-1,8-naphthyridine-3-carboxylic acid;7-[(3R,4Z)-3-(aminomethyl)-4-methoxyiminopyrrolidin-1-yl]-1-cyclopropyl-6-fluoro-4-oxo-1,8-naphthyridine-3-carboxylic acid",CON=C1CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F.CON=C1CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F,73417209
LMWDB003042,"[5-[(1S)-2-cyclopropyl-1-(2-fluorophenyl)-2-oxoethyl]-6,7-dihydro-4H-thieno[3,2-c]pyridin-2-yl] acetate;[5-[(1R)-2-cyclopropyl-1-(2-fluorophenyl)-2-oxoethyl]-6,7-dihydro-4H-thieno[3,2-c]pyridin-2-yl] acetate",CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4.CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4,73417247
LMWDB003043,"(4R)-4-N-(7-chloroquinolin-4-yl)-1-N,1-N-diethylpentane-1,4-diamine;(4S)-4-N-(7-chloroquinolin-4-yl)-1-N,1-N-diethylpentane-1,4-diamine",CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,73417263
LMWDB003044,"(2S)-7-fluoro-2-methyl-6-(4-methylpiperazin-1-yl)-10-oxo-4-oxa-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid;(2R)-7-fluoro-2-methyl-6-(4-methylpiperazin-1-yl)-10-oxo-4-oxa-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid",CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O.CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,73417311
LMWDB003045,"(1S,2S)-2-[(dimethylamino)methyl]-1-(3-methoxyphenyl)cyclohexan-1-ol;(1R,2R)-2-[(dimethylamino)methyl]-1-(3-methoxyphenyl)cyclohexan-1-ol",CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O.CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O,73417316
LMWDB003046,"(3R)-7-chloro-3-hydroxy-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one;(3S)-7-chloro-3-hydroxy-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one",C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O.C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,73417330
LMWDB003047,"(3S)-1,3-dimethyl-3-phenylpyrrolidine-2,5-dione;(3R)-1,3-dimethyl-3-phenylpyrrolidine-2,5-dione",CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2.CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2,73417335
LMWDB003048,"5-O-(butanoyloxymethyl) 3-O-methyl (4S)-4-(2,3-dichlorophenyl)-2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate;5-O-(butanoyloxymethyl) 3-O-methyl (4R)-4-(2,3-dichlorophenyl)-2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate",CCCC(=O)OCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C.CCCC(=O)OCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,73417338
LMWDB003049,"[2-(2,2-dimethylpropanoyloxy)-4-[(1R)-1-hydroxy-2-(methylamino)ethyl]phenyl] 2,2-dimethylpropanoate;[2-(2,2-dimethylpropanoyloxy)-4-[(1S)-1-hydroxy-2-(methylamino)ethyl]phenyl] 2,2-dimethylpropanoate",CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C.CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C,73417345
LMWDB003050,"(2S)-2-chloro-1-(difluoromethoxy)-1,1,2-trifluoroethane;(2R)-2-chloro-1-(difluoromethoxy)-1,1,2-trifluoroethane",C(C(OC(F)F)(F)F)(F)Cl.C(C(OC(F)F)(F)F)(F)Cl,73417346
LMWDB003051,"(1R,2S,4S)-N,2,3,3-tetramethylbicyclo[2.2.1]heptan-2-amine;(1S,2R,4R)-N,2,3,3-tetramethylbicyclo[2.2.1]heptan-2-amine",CC1(C2CCC(C2)C1(C)NC)C.CC1(C2CCC(C2)C1(C)NC)C,73417378
LMWDB003052,1-[2-[(2R)-2-hydroxy-3-(propylamino)propoxy]phenyl]-3-phenylpropan-1-one;1-[2-[(2S)-2-hydroxy-3-(propylamino)propoxy]phenyl]-3-phenylpropan-1-one,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O.CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,73417379
LMWDB003053,"(5E)-5-[(3aS,4R,5R,6aS)-5-hydroxy-4-[(E,3S,4S)-3-hydroxy-4-methyloct-1-en-6-ynyl]-3,3a,4,5,6,6a-hexahydro-1H-pentalen-2-ylidene]pentanoic acid;(5E)-5-[(3aS,4R,5R,6aS)-5-hydroxy-4-[(E,3S,4R)-3-hydroxy-4-methyloct-1-en-6-ynyl]-3,3a,4,5,6,6a-hexahydro-1H-pentalen-2-ylidene]pentanoic acid",CC#CCC(C)C(C=CC1C(CC2C1CC(=CCCCC(=O)O)C2)O)O.CC#CCC(C)C(C=CC1C(CC2C1CC(=CCCCC(=O)O)C2)O)O,73417380
LMWDB003054,"(5R)-5-[(3,5-dimethylphenoxy)methyl]-1,3-oxazolidin-2-one;(5S)-5-[(3,5-dimethylphenoxy)methyl]-1,3-oxazolidin-2-one",CC1=CC(=CC(=C1)OCC2CNC(=O)O2)C.CC1=CC(=CC(=C1)OCC2CNC(=O)O2)C,73417407
LMWDB003055,[(2R)-2-hydroxy-3-(2-methoxyphenoxy)propyl] carbamate;[(2S)-2-hydroxy-3-(2-methoxyphenoxy)propyl] carbamate,COC1=CC=CC=C1OCC(COC(=O)N)O.COC1=CC=CC=C1OCC(COC(=O)N)O,73417413
LMWDB003056,"4-chloro-N-[(2R)-2-methyl-2,3-dihydroindol-1-yl]-3-sulfamoylbenzamide;4-chloro-N-[(2S)-2-methyl-2,3-dihydroindol-1-yl]-3-sulfamoylbenzamide",CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N.CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,73417430
LMWDB003057,N-[3-acetyl-4-[(2R)-2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]butanamide;N-[3-acetyl-4-[(2S)-2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]butanamide,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C.CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,73417432
LMWDB003058,Ketocytochalasin,[H]C1=C([H])[C@@]2([H])C=C(C)[C@@]([H])(C)[C@@]3([H])[C@]([H])(CC4=CC=CC=C4)N=C(O)[C@]23C(=O)C([H])=C([H])[C@]([H])(C)C(=O)[C@@]([H])(C)C1,73443131
LMWDB003059,[3H]resolvin D1,CCC=CCC(C=CC=CC=CC=CC(C(CC=CCCC(=O)O)O)O)O,73755062
LMWDB003060,"Lyso-PI(0:0/20:4(5Z,8Z,11Z,14Z))",CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC(CO)COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O,73755069
LMWDB003061,GTPL4223,C1(C(C(C(C(C1OP(=O)([O-])[O-])O)OP(=O)([O-])[O-])OP(=O)([O-])[O-])O)O,73755087
LMWDB003062,5-oxo-20-HETE,C(CCC=CCC=CCC=CC=CC(=O)CCCC(=O)O)CCO,73755178
